Rank	Score	ORPHA_ID	Disease_Name	Matched_Phenotype	Causative_Gene
1892	0.29437690639005426	ORPHA:100075	gastric neuroendocrine neoplasm	HP:0002668,HP:0001005,HP:0001891	ATRX
1892	0.29437690639005426	ORPHA:85445	AA amyloidosis	HP:0001278,HP:0000083,HP:0004936	SAA1
1892	0.29437690639005426	ORPHA:90795	congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency	HP:0002170,HP:0000040	CYP11B1
1892	0.29437690639005426	ORPHA:97278	PPoma	HP:0000837,HP:0000820,HP:0002239	
1892	0.29437690639005426	ORPHA:449280	scedosporiosis	HP:0011450,HP:0000246,HP:0001977	
1892	0.29437690639005426	ORPHA:913	Zollinger-Ellison syndrome	HP:0000845,HP:0000843,HP:0002239	
1892	0.29437690639005426	ORPHA:97283	somatostatinoma	HP:0000837,HP:0000819,HP:0002239	
1892	0.29437690639005426	ORPHA:97261	GRFoma	HP:0000837,HP:0000280,HP:0002239	
1892	0.29437690639005426	ORPHA:97282	VIPoma	HP:0000837,HP:0000819,HP:0001895	
1892	0.29437690639005426	ORPHA:91387	familial thoracic aortic aneurysm and aortic dissection	HP:0001297,HP:0000023,HP:0000978	THSD4,PRKG1,ACTA2,ELN,FBN1,FOXE3,HEY2,MAT2A,MYH11,MYLK,TGFB2,TGFB3,TGFBR1,TGFBR2,MFAP5,EFEMP2,LOX,SMAD2,SMAD3,SMAD4
1892	0.29437690639005426	ORPHA:85450	familial visceral amyloidosis	HP:0009830,HP:0000017,HP:0000967	
1892	0.29437690639005426	ORPHA:563	peripartum cardiomyopathy	HP:0002401,HP:0000819,HP:0001903	
1892	0.29437690639005426	ORPHA:464329	kaposiform lymphangiomatosis	HP:0100310,HP:0000105,HP:0000421	
1892	0.29437690639005426	ORPHA:48435	postinfectious vasculitis	HP:0002011,HP:0000093,HP:0003261	
1950	0.2941506172023829	ORPHA:228240	elastoderma	HP:0100963,HP:0000964	
1950	0.2941506172023829	ORPHA:366	glycogen storage disease III	HP:0001256,HP:0000293,HP:0002721	AGL
1950	0.2941506172023829	ORPHA:868	triosephosphate isomerase deficiency	HP:0000762,HP:0010978	TPI1
1950	0.2941506172023829	ORPHA:88643	obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome	HP:0001263,HP:0000851,HP:0002583	
1950	0.2941506172023829	ORPHA:2274	ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome	HP:0000726,HP:0001744	
1950	0.2941506172023829	ORPHA:2387	leukonychia totalis	HP:0000613,HP:0000498	PLCD1
1950	0.2941506172023829	ORPHA:411777	generalized eruptive keratoacanthoma	HP:0002015,HP:0000481,HP:0000509	
1950	0.2941506172023829	ORPHA:2045	FLOTCH syndrome	HP:0000613,HP:0000492,HP:0000498	
1950	0.2941506172023829	ORPHA:1665	sporadic fetal brain disruption sequence	HP:0001249,HP:0000252,HP:0010515	
1950	0.2941506172023829	ORPHA:231445	paraparetic variant of Guillain-Barre syndrome	HP:0001284,HP:0011948	
1950	0.2941506172023829	ORPHA:65684	monomelic amyotrophy	HP:0001337,HP:0001324,HP:0002715	CEP126,CPLANE1
1950	0.2941506172023829	ORPHA:69736	bilateral acute depigmentation of the iris	HP:0000613,HP:0000593,HP:0002788	
1950	0.2941506172023829	ORPHA:91416	isolated congenital alacrima	HP:0000613,HP:0000491	
1950	0.2941506172023829	ORPHA:930	idiopathic achalasia	HP:0002015,HP:0001824,HP:0002100	HLA-DQA1,HLA-DQB1,NOS1,CRLF1
1950	0.2941506172023829	ORPHA:210128	urocanic aciduria	HP:0001251,HP:0002719	UROC1
1950	0.2941506172023829	ORPHA:2172	microcephaly-glomerulonephritis-marfanoid habitus syndrome	HP:0002342,HP:0000099	
1950	0.2941506172023829	ORPHA:2704	Ochoa syndrome	HP:0001959,HP:0000010	HPSE2,LRIG2
1950	0.2941506172023829	ORPHA:293381	epithelial recurrent erosion dystrophy	HP:0000613,HP:0000495,HP:0001097	COL17A1
1950	0.2941506172023829	ORPHA:3000	familial male-limited precocious puberty	HP:0000708,HP:0000040,HP:0001061	LHCGR
1950	0.2941506172023829	ORPHA:35	propionic acidemia	HP:0001249,HP:0010978	PCCB,PCCA
1950	0.2941506172023829	ORPHA:618	familial melanoma	HP:0002071,HP:0000488,HP:0100763	CDK4,CDKN2A,CDKN2B,POT1,MC1R,MGMT,MITF,TERT,ACD,TERF2IP,BAP1
1950	0.2941506172023829	ORPHA:565899	POMGNT2-related limb-girdle muscular dystrophy R24	HP:0001249,HP:0100614	
1950	0.2941506172023829	ORPHA:79238	galactose epimerase deficiency	HP:0001249,HP:0000518,HP:0001744	GALE
1950	0.2941506172023829	ORPHA:90342	xeroderma pigmentosum variant type	HP:0000613,HP:0000491	POLH
1950	0.2941506172023829	ORPHA:99868	thymic carcinoma	HP:0003473,HP:0000969,HP:0100521	
1950	0.2941506172023829	ORPHA:100083	laryngeal neuroendocrine neoplasm	HP:0200136,HP:0001618,HP:0002730	
1950	0.2941506172023829	ORPHA:1332	medullary thyroid gland carcinoma	HP:0002015,HP:0000975,HP:0002716	
1950	0.2941506172023829	ORPHA:1389	cortical blindness-intellectual disability-polydactyly syndrome	HP:0000649,HP:0000174,HP:0002205	
1950	0.2941506172023829	ORPHA:2483	Melkersson-Rosenthal syndrome	HP:0006824,HP:0000158,HP:0002716	
1950	0.2941506172023829	ORPHA:611	inclusion body myositis	HP:0001315,HP:0002960	
1950	0.2941506172023829	ORPHA:137596	neurotrophic keratopathy	HP:0100963,HP:0000483,HP:0012122	
1950	0.2941506172023829	ORPHA:163934	atopic keratoconjunctivitis	HP:0000613,HP:0000491	
1950	0.2941506172023829	ORPHA:171673	limbal stem cell deficiency	HP:0000613,HP:0000491	
1950	0.2941506172023829	ORPHA:1882	hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome	HP:0000708,HP:0000632,HP:0002205	
1950	0.2941506172023829	ORPHA:67043	Acanthamoeba keratitis	HP:0000613,HP:0000481,HP:0012122	
1950	0.2941506172023829	ORPHA:140896	severe acute respiratory syndrome	HP:0002315,HP:0000819,HP:0002721	
1950	0.2941506172023829	ORPHA:141152	isolated congenital hypoglossia/aglossia	HP:0000750,HP:0000171,HP:0011951	
1950	0.2941506172023829	ORPHA:363523	hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome	HP:0000750,HP:0000455,HP:0002205	COG6
1950	0.2941506172023829	ORPHA:43393	Lambert-Eaton myasthenic syndrome	HP:0001315,HP:0000217,HP:0001097	
1950	0.2941506172023829	ORPHA:9	tetrasomy X	HP:0001263,HP:0000164,HP:0010978	
1950	0.2941506172023829	ORPHA:1548	cryptorchidism-arachnodactyly-intellectual disability syndrome	HP:0001249,HP:0000035,HP:0002205	
1950	0.2941506172023829	ORPHA:2321	anterior chamber cleavage disorder, cerebellar hypoplasia, hypothyroidism, and tracheal stenosis	HP:0001249,HP:0000078,HP:0002205	
1950	0.2941506172023829	ORPHA:2340	keratosis follicularis spinulosa decalvans	HP:0000613,HP:0000498	MBTPS2,SAT1,LRP1
1950	0.2941506172023829	ORPHA:2342	Haim-Munk syndrome	HP:0001288,HP:0000670,HP:0000704	CTSC
1950	0.2941506172023829	ORPHA:306731	Sydenham chorea	HP:0000708,HP:0000182,HP:0005366	
1950	0.2941506172023829	ORPHA:50251	malignant mesothelioma	HP:0002015,HP:0000765,HP:0002716	BAP1
1950	0.2941506172023829	ORPHA:656	familial idiopathic steroid-resistant nephrotic syndrome	HP:0000737,HP:0000093,HP:0002586	WT1,NPHS2,PLCE1,NUP133,COQ8B,ANKFY1,GAPVD1,ARHGDIA,PAX2,NUP85,PTPRO,AVIL,ACTN4,COL4A3,ARHGAP24,LAMA5,CD2AP,NUP160,DAAM2,NUP205,INF2,KANK2,EMP2,MYO1E,NPHS1,TRPC6,CRB2,MAGI2,NUP93,NUP107,NUP37,ANLN,TBC1D8B,APOL1
1950	0.2941506172023829	ORPHA:71211	neuromyelitis optica	HP:0003474,HP:0000009,HP:0012486	
1950	0.2941506172023829	ORPHA:99015	hereditary spastic paraplegia 2	HP:0001249,HP:0000639,HP:0002205	PLP1
1950	0.2941506172023829	ORPHA:100086	gallbladder neuroendocrine tumor, grade 1/2	HP:0012658,HP:0001046,HP:0002730	
1950	0.2941506172023829	ORPHA:100976	bathing suit ichthyosis	HP:0010829,HP:0000656,HP:0001019	TGM1
1950	0.2941506172023829	ORPHA:139578	hereditary sensory and autonomic neuropathy with spastic paraplegia	HP:0001257,HP:0001886	CCT5
1950	0.2941506172023829	ORPHA:1839	hereditary mucoepithelial dysplasia	HP:0000613,HP:0000008,HP:0002205	
1950	0.2941506172023829	ORPHA:330058	hydroa vacciniforme	HP:0000613,HP:0000491	
1950	0.2941506172023829	ORPHA:79452	lymphatic malformation 1	HP:0000708,HP:0000034,HP:0001055	VEGFC,GJC2,FLT4
1950	0.2941506172023829	ORPHA:37202	interstitial cystitis	HP:0000716,HP:0000009,HP:0002960	
1950	0.2941506172023829	ORPHA:53351	X-linked dystonia-parkinsonism	HP:0000643,HP:0011951	TAF1
1950	0.2941506172023829	ORPHA:564003	Freiberg disease	HP:0001288,HP:0100662	
1950	0.2941506172023829	ORPHA:168984	CLAPO syndrome	HP:0001249,HP:0000098,HP:0100764	PIK3CA
1950	0.2941506172023829	ORPHA:439167	placental insufficiency	HP:0000717,HP:0002725	
1950	0.2941506172023829	ORPHA:53721	Cobb syndrome	HP:0001347,HP:0000077,HP:0100764	
1950	0.2941506172023829	ORPHA:93101	renal hypoplasia	HP:0001959,HP:0000010	
1950	0.2941506172023829	ORPHA:97244	rigid spine syndrome	HP:0001263,HP:0000467,HP:0002090	ACTA1,SELENON
1950	0.2941506172023829	ORPHA:566943	mueller-weiss syndrome	HP:0001288,HP:0100662	
1950	0.2941506172023829	ORPHA:79457	maculopapular cutaneous mastocytosis	HP:0000737,HP:0100845	
1950	0.2941506172023829	ORPHA:99735	myotonia permanens	HP:0001249,HP:0000286,HP:0002099	SCN4A
1950	0.2941506172023829	ORPHA:1083	microlissencephaly	HP:0000750,HP:0000252,HP:0002090	KATNB1,NDE1
1950	0.2941506172023829	ORPHA:658549	idiopathic small fibers neuropathy	HP:0007328,HP:0000009,HP:0001097	
1950	0.2941506172023829	ORPHA:70588	meconium aspiration syndrome	HP:0001298,HP:0011951	
1950	0.2941506172023829	ORPHA:142	thyroid gland undifferentiated (anaplastic) carcinoma	HP:0001605,HP:0000475,HP:0002716	
1950	0.2941506172023829	ORPHA:179	birdshot chorioretinopathy	HP:0000613,HP:0000518,HP:0100533	HLA-A
1950	0.2941506172023829	ORPHA:1867	bullous dystrophy, macular type	HP:0001256,HP:0000028,HP:0002090	
1950	0.2941506172023829	ORPHA:60032	recurrent respiratory papillomatosis	HP:0001279,HP:0002788	
1950	0.2941506172023829	ORPHA:70476	vernal keratoconjunctivitis	HP:0000613,HP:0000481,HP:0000498	
1950	0.2941506172023829	ORPHA:83451	florid cemento-osseous dysplasia	HP:0009088,HP:0000155,HP:0007626	
1950	0.2941506172023829	ORPHA:206569	immune-mediated necrotizing myopathy	HP:0002015,HP:0000988	
1950	0.2941506172023829	ORPHA:528623	hereditary angioedema with C1Inh deficiency	HP:0002315,HP:0000282,HP:0000988	SERPING1
1950	0.2941506172023829	ORPHA:596	X-linked myotubular myopathy	HP:0002540,HP:0000218,HP:0002090	MTM1
1950	0.2941506172023829	ORPHA:66624	PANDAS	HP:0000712,HP:0005366	
1950	0.2941506172023829	ORPHA:779	Reynolds syndrome	HP:0002015,HP:0000217,HP:0000988	LBR
1950	0.2941506172023829	ORPHA:91546	Lyme disease	HP:0000613,HP:0000554	
1950	0.2941506172023829	ORPHA:1330	partial atrioventricular canal	HP:0001279,HP:0002205	
1950	0.2941506172023829	ORPHA:424107	congenital myopathy with myasthenic-like onset	HP:0001270,HP:0000508,HP:0002205	RYR1
1950	0.2941506172023829	ORPHA:466794	acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome	HP:0001256,HP:0000641,HP:0001433	SCYL1
1950	0.2941506172023829	ORPHA:99429	complete androgen insensitivity syndrome	HP:0000716,HP:0000008,HP:0001061	AR
1950	0.2941506172023829	ORPHA:158668	epidermolysis bullosa simplex due to plakophilin deficiency	HP:0001288,HP:0000164,HP:0001581	PKP1
1950	0.2941506172023829	ORPHA:3098	rhizomelic syndrome, Urbach type	HP:0100543,HP:0000157,HP:0001061	
1950	0.2941506172023829	ORPHA:33001	lymphedema-distichiasis syndrome	HP:0000613,HP:0000010	FOXC2
1950	0.2941506172023829	ORPHA:584	mucopolysaccharidosis type 7	HP:0001249,HP:0000023,HP:0001744	GUSB
1950	0.2941506172023829	ORPHA:92050	congenital diarrhea 5 with tufting enteropathy	HP:0000613,HP:0000202,HP:0011859	EPCAM
1950	0.2941506172023829	ORPHA:2041	coronary arterial fistulas	HP:0001279,HP:0006689	
1950	0.2941506172023829	ORPHA:250923	isolated aniridia	HP:0000613,HP:0000486,HP:0001097	FOXC1,PAX6,TRIM44
1950	0.2941506172023829	ORPHA:397973	intellectual disability-obesity-prognathism-eye and skin anomalies syndrome	HP:0000729,HP:0000256,HP:0001047	
1950	0.2941506172023829	ORPHA:42642	PFAPA syndrome	HP:0000708,HP:0000163,HP:0001744	
1950	0.2941506172023829	ORPHA:69665	intrahepatic cholestasis of pregnancy	HP:0000716,HP:0000988	ATP8B1,ABCB4,NR1H4,ABCB11
1950	0.2941506172023829	ORPHA:93110	posterior urethral valve	HP:0001254,HP:0000010	BNC2
1950	0.2941506172023829	ORPHA:95719	thyroid hemiagenesis	HP:0001262,HP:0000158,HP:0000872	
1950	0.2941506172023829	ORPHA:3092	fixed subaortic stenosis	HP:0001279,HP:0006689	
1950	0.2941506172023829	ORPHA:90117	hereditary motor and sensory neuropathy, Okinawa type	HP:0001284,HP:0000079,HP:0011951	TFG
1950	0.2941506172023829	ORPHA:96179	maternal uniparental disomy of chromosome 2	HP:0001263,HP:0000041,HP:0002721	
1950	0.2941506172023829	ORPHA:2583	mycetoma	HP:0002661,HP:0000152,HP:0002754	
1950	0.2941506172023829	ORPHA:370930	XYLT1-congenital disorder of glycosylation	HP:0002342,HP:0000175,HP:0001061	XYLT1
1950	0.2941506172023829	ORPHA:3299	tetanus	HP:0001259,HP:0000211,HP:0005363	
1950	0.2941506172023829	ORPHA:486815	congenital muscular dystrophy-respiratory failure-skin abnormalities-joint hyperlaxity syndrome	HP:0000750,HP:0000028,HP:0002205	TRIP4
1950	0.2941506172023829	ORPHA:238468	hypohidrotic ectodermal dysplasia	HP:0100543,HP:0000100,HP:0000246	
1950	0.2941506172023829	ORPHA:37	acrodermatitis enteropathica	HP:0000613,HP:0000157,HP:0000498	SLC39A4
1950	0.2941506172023829	ORPHA:79455	cutaneous mastocytoma	HP:0002315,HP:0000953,HP:0002716	KIT
1950	0.2941506172023829	ORPHA:99329	48,XYYY syndrome	HP:0000708,HP:0000026,HP:0001061	
1950	0.2941506172023829	ORPHA:352447	mitochondrial DNA depletion syndrome 11	HP:0001249,HP:0000252,HP:0002719	MGME1
1950	0.2941506172023829	ORPHA:1320	idiopathic camptocormia	HP:0001300,HP:0000234,HP:0002715	
1950	0.2941506172023829	ORPHA:166119	isolated osteopoikilosis	HP:0012758,HP:0000077,HP:0002960	LEMD3
1950	0.2941506172023829	ORPHA:2035	filarial elephantiasis	HP:0008763,HP:0000031	
1950	0.2941506172023829	ORPHA:2357	bronchogenic cyst	HP:0002015,HP:0000464,HP:0002090	
1950	0.2941506172023829	ORPHA:1329	complete atrioventricular canal	HP:0001254,HP:0000961,HP:0006532	
1950	0.2941506172023829	ORPHA:2348	familial partial lipodystrophy, Dunnigan type	HP:0006824,HP:0000147,HP:0001733	LMNA
1950	0.2941506172023829	ORPHA:2970	prune belly syndrome	HP:0100543,HP:0000003,HP:0000010	CHRM3
1950	0.2941506172023829	ORPHA:99880	hyperparathyroidism 2 with jaw tumors	HP:0001959,HP:0000083,HP:0001733	CDC73
1950	0.2941506172023829	ORPHA:254361	autosomal recessive limb-girdle muscular dystrophy type 2Q	HP:0001263,HP:0000951,HP:0011950	PLEC
1950	0.2941506172023829	ORPHA:143	parathyroid gland carcinoma	HP:0001959,HP:0000083,HP:0001733	CDC73
1950	0.2941506172023829	ORPHA:271861	familial amyloid neuropathy	HP:0010829,HP:0000016,HP:0001097	
1950	0.2941506172023829	ORPHA:29207	reactive arthritis	HP:0000613,HP:0000010	HLA-B
1950	0.2941506172023829	ORPHA:73230	ossification anomalies-psychomotor developmental delay syndrome	HP:0001263,HP:0000239,HP:0002100	
1950	0.2941506172023829	ORPHA:90349	autosomal recessive cutis laxa type 1	HP:0001270,HP:0000010	FBLN5,EFEMP2,LTBP1
1950	0.2941506172023829	ORPHA:94063	12q14 microdeletion syndrome	HP:0000750,HP:0000085,HP:0001743	LEMD3,HMGA2
1950	0.2941506172023829	ORPHA:100085	liver neuroendocrine carcinoma	HP:0002480,HP:0000508,HP:0002730	
1950	0.2941506172023829	ORPHA:3453	autoimmune polyendocrine syndrome type 1	HP:0000613,HP:0000123	AIRE
1950	0.2941506172023829	ORPHA:26793	very long chain acyl-CoA dehydrogenase deficiency	HP:0001254,HP:0000256,HP:0002090	ACADVL
1950	0.2941506172023829	ORPHA:65759	Carpenter syndrome	HP:0001249,HP:0000028,HP:0001748	RAB23,MEGF8
1950	0.2941506172023829	ORPHA:97352	pellagra	HP:0000613,HP:0000158,HP:0000988	
1950	0.2941506172023829	ORPHA:3206	StÃ¼ve-Wiedemann syndrome 1	HP:0003401,HP:0000164,HP:0002099	LIFR
1950	0.2941506172023829	ORPHA:81	antisynthetase syndrome	HP:0002015,HP:0000217,HP:0000988	
1950	0.2941506172023829	ORPHA:1159	progressive pseudorheumatoid arthropathy of childhood	HP:0002515,HP:0000464,HP:0002923	CCN6
1950	0.2941506172023829	ORPHA:95430	congenital tracheomalacia	HP:0012758,HP:0000961,HP:0002090	
1950	0.2941506172023829	ORPHA:79138	Bickerstaff brainstem encephalitis	HP:0001251,HP:0000496,HP:0002090	
1950	0.2941506172023829	ORPHA:2108	Hallermann-Streiff syndrome	HP:0001249,HP:0000028,HP:0000554	CHD6
1950	0.2941506172023829	ORPHA:70	proximal spinal muscular atrophy	HP:0001263,HP:0001252,HP:0002100	
1950	0.2941506172023829	ORPHA:2912	poliomyelitis	HP:0000713,HP:0001287	
1950	0.2941506172023829	ORPHA:93284	spondyloepiphyseal dysplasia tarda	HP:0003401,HP:0000175,HP:0002960	TRAPPC2
1950	0.2941506172023829	ORPHA:213	cystinosis	HP:0000613,HP:0000027,HP:0001744	CTNS
1950	0.2941506172023829	ORPHA:2020	congenital fiber-type disproportion myopathy	HP:0001270,HP:0000218,HP:0002205	SELENON,ITGA7,MAP3K20,TPM2,ACTA1,MYL2,HACD1,TPM3
2090	0.2934023763117616	ORPHA:46348	paroxysmal extreme pain disorder	HP:0001250	SCN9A,SCN11A,SCN10A
2090	0.2934023763117616	ORPHA:2149	nodular neuronal heterotopia	HP:0001250	
2090	0.2934023763117616	ORPHA:35701	3-hydroxy-3-methylglutaryl-CoA synthase deficiency	HP:0001250	HMGCS2
2090	0.2934023763117616	ORPHA:79156	seizures-intellectual disability due to hydroxylysinuria syndrome	HP:0002123,HP:0001249	
2090	0.2934023763117616	ORPHA:1062	hereditary neurocutaneous angioma	HP:0001250,HP:0000707	
2090	0.2934023763117616	ORPHA:2798	pachygyria-intellectual disability-epilepsy syndrome	HP:0001250	
2090	0.2934023763117616	ORPHA:85294	epilepsy, X-linked 1, with variable learning disabilities and behavior disorders	HP:0001250,HP:0000256	SYN1
2090	0.2934023763117616	ORPHA:1313	infantile choroidocerebral calcification syndrome	HP:0001250,HP:0000486	
2090	0.2934023763117616	ORPHA:1361	carnosinemia	HP:0002123,HP:0001249	
2090	0.2934023763117616	ORPHA:2573	Moyamoya disease	HP:0001250,HP:0001009	DIAPH1,RNF213,ACTA2
2090	0.2934023763117616	ORPHA:85338	X-linked intellectual disability-ataxia-apraxia syndrome	HP:0001250	
2090	0.2934023763117616	ORPHA:1380	cataract-nephropathy-encephalopathy syndrome	HP:0001250,HP:0000124	
2090	0.2934023763117616	ORPHA:25968	self-limited childhood occipital epilepsy	HP:0002384,HP:0002013	
2090	0.2934023763117616	ORPHA:404493	spinocerebellar ataxia, autosomal recessive 23	HP:0001250,HP:0000248	TDP2
2090	0.2934023763117616	ORPHA:419	hyperprolinemia type 1	HP:0001250,HP:0000093	PRODH
2090	0.2934023763117616	ORPHA:85336	X-linked neurodegenerative syndrome, Hamel type	HP:0001250,HP:0000618	
2090	0.2934023763117616	ORPHA:1229	pseudo-TORCH syndrome	HP:0001250,HP:0000252	OCLN
2090	0.2934023763117616	ORPHA:147	carbamoyl phosphate synthetase I deficiency disease	HP:0001250	CPS1
2090	0.2934023763117616	ORPHA:1948	epilepsy-microcephaly-skeletal dysplasia syndrome	HP:0001250,HP:0000252	
2090	0.2934023763117616	ORPHA:3175	X-linked spasticity-intellectual disability-epilepsy syndrome	HP:0002133,HP:0001249	ARX
2090	0.2934023763117616	ORPHA:1182	spastic ataxia 7	HP:0001250,HP:0000639	
2090	0.2934023763117616	ORPHA:163727	rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome	HP:0001250,HP:0000666	TBC1D24
2090	0.2934023763117616	ORPHA:2048	foix chavany Marie syndrome	HP:0001250,HP:0001172	
2090	0.2934023763117616	ORPHA:2151	Hirschsprung disease-ganglioneuroblastoma syndrome	HP:0001250,HP:0000615	PHOX2B
2090	0.2934023763117616	ORPHA:2773	osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome	HP:0001250,HP:0000478	
2090	0.2934023763117616	ORPHA:2940	porencephaly	HP:0001250,HP:0001249	
2090	0.2934023763117616	ORPHA:306550	FADD-related immunodeficiency	HP:0001250	FADD
2090	0.2934023763117616	ORPHA:85319	X-linked intellectual disability-epilepsy-progressive joint contractures-dysmorphism syndrome	HP:0001250,HP:0000280	
2090	0.2934023763117616	ORPHA:86814	benign adult familial myoclonic epilepsy	HP:0002197,HP:0001249	ADRA2B,SAMD12,RAPGEF2,CTNND2,CNTN2,TNRC6A,YEATS2,MARCHF6
2090	0.2934023763117616	ORPHA:158	systemic primary carnitine deficiency disease	HP:0007334,HP:0000467	SLC22A5
2090	0.2934023763117616	ORPHA:163985	developmental and epileptic encephalopathy, 8	HP:0002384,HP:0000243	ARHGEF9
2090	0.2934023763117616	ORPHA:22	succinic semialdehyde dehydrogenase deficiency	HP:0002069,HP:0000708	ALDH5A1
2090	0.2934023763117616	ORPHA:228415	5q35 microduplication syndrome	HP:0001250,HP:0000252	NSD1
2090	0.2934023763117616	ORPHA:2379	early-onset parkinsonism-intellectual disability syndrome	HP:0001250,HP:0000256	RAB39B
2090	0.2934023763117616	ORPHA:263458	hyperinsulinism due to INSR deficiency	HP:0001250,HP:0000825	INSR
2090	0.2934023763117616	ORPHA:2807	choroid plexus papilloma	HP:0001250,HP:0000238	TP53
2090	0.2934023763117616	ORPHA:79157	2-methylbutyryl-CoA dehydrogenase deficiency	HP:0001250,HP:0000252	ACADSB
2090	0.2934023763117616	ORPHA:98809	episodic kinesigenic dyskinesia	HP:0001250	PRRT2,KCNA1,KCNJ10
2090	0.2934023763117616	ORPHA:139426	perioral myoclonia with absences	HP:0002069,HP:0001249	
2090	0.2934023763117616	ORPHA:1398	isolated cerebellar hypoplasia/agenesis	HP:0001250,HP:0000252	
2090	0.2934023763117616	ORPHA:2703	port-wine nevi-mega cisterna magna-hydrocephalus syndrome	HP:0001250,HP:0000238	
2090	0.2934023763117616	ORPHA:33573	gamma-glutamyl transpeptidase deficiency	HP:0001250,HP:0000486	GGT1
2090	0.2934023763117616	ORPHA:370943	autism spectrum disorder - epilepsy - arthrogryposis syndrome	HP:0002121,HP:0000729	SLC35A3
